Protein	Localization
YY2	Nucleus
ZADH2	Nucleus
ZBTB18	Nucleus
ZBTB3	Nucleus
ZBTB43	Nucleus
ZBTB5	Nucleus
ZBTB9	Nucleus
ZC3H15	Nucleus
ZC3H7A	Nucleus
ZEB1	Nucleus
ZEB2	Nucleus
ZFP3	Nucleus
ZFPM1	Nucleus
ZHX3	Nucleus
ZMYM5	Nucleus
ZNF207	Nucleus
ZNF239	Nucleus
ZNF24	Nucleus
ZNF30	Nucleus
ZNF33A	Nucleus
ZNF410	Nucleus
ZNF414	Nucleus
ZNF436	Nucleus
ZNF446	Nucleus
ZNF460	Nucleus
ZNF503	Nucleus
ZNF507	Nucleus
ZNF516	Nucleus
ZNF521	Nucleus
ZNF566	Nucleus
ZNF579	Nucleus
ZNF598	Nucleus
ZNF608	Nucleus
ZNF609	Nucleus
ZNF618	Nucleus
ZNF639	Nucleus
ZNF654	Nucleus
ZNF655	Nucleus
ZNF669	Nucleus
ZNF688	Nucleus
ZNF691	Nucleus
ZNF706	Nucleus
ZNF738	Nucleus
ZNF76	Nucleus
ZNF827	Nucleus
ZNF829	Nucleus
ZNF830	Nucleus
ZNF839	Nucleus
ZNF844	Nucleus
ZRANB2	Nucleus
ZSCAN20	Nucleus
ZZZ3	Nucleus
ABI1	Cytosol
ABI2	Cytosol
ALDH16A1	Cytosol
ANKRD13A	Cytosol
AP1B1	Cytosol
AP1G1	Cytosol
AP1M1	Cytosol
AP1S1	Cytosol
AP1S2	Cytosol
AP3M1	Cytosol
AP4B1	Cytosol
AP4M1	Cytosol
AP4S1	Cytosol
AP5B1	Cytosol
ARHGAP1	Cytosol
ASB9	Cytosol
ATP6V1A	Cytosol
ATP6V1C1	Cytosol
ATP6V1F	Cytosol
AVEN	Cytosol
BBS10	Cytosol
BBS2	Cytosol
BBS7	Cytosol
BBS9	Cytosol
BLOC1S2	Cytosol
C11orf74	Cytosol
C1orf109	Cytosol
C9orf72	Cytosol
CINP	Cytosol
CNGA1	Cytosol
COG2	Cytosol
COG7	Cytosol
COG8	Cytosol
COPE	Cytosol
CPPED1	Cytosol
CYFIP1	Cytosol
CYFIP2	Cytosol
DDHD1	Cytosol
DENND1B	Cytosol
DERA	Cytosol
DGKI	Cytosol
DSTYK	Cytosol
ELMO1	Cytosol
ETNK1	Cytosol
EXO5	Cytosol
FABP6	Cytosol
FAM129A	Cytosol
FAM49B	Cytosol
FBXO32	Cytosol
FBXW9	Cytosol
FERMT2	Cytosol
FRK	Cytosol
GABARAPL2	Cytosol
GAN	Cytosol
GBF1	Cytosol
GEMIN6	Cytosol
GYS1	Cytosol
HPS4	Cytosol
IKBKE	Cytosol
ISPD	Cytosol
KIAA1024	Cytosol
KIF1B	Cytosol
LTF	Cytosol
LTV1	Cytosol
LUM	Cytosol
MAST3	Cytosol
MKS1	Cytosol
MON1A	Cytosol
MSN	Cytosol
MTMR9	Cytosol
MYT1L	Cytosol
MZT1	Cytosol
NCKAP1	Cytosol
NUDT12	Cytosol
OBSCN	Cytosol
OSBPL1A	Cytosol
PEG10	Cytosol
PEX5	Cytosol
PHYHIPL	Cytosol
PLCL2	Cytosol
PRKD1	Cytosol
PRKD3	Cytosol
PSMD6	Cytosol
RAB3GAP1	Cytosol
RAB3GAP2	Cytosol
RAC1	Cytosol
RRAGD	Cytosol
RUNDC1	Cytosol
SESN1	Cytosol
SH3BP5	Cytosol
SLC35G1	Cytosol
SMCR8	Cytosol
SNX10	Cytosol
SNX16	Cytosol
SNX4	Cytosol
SNX7	Cytosol
SPIRE1	Cytosol
SRGAP3	Cytosol
STK10	Cytosol
STK11	Cytosol
STRADA	Cytosol
TANGO6	Cytosol
TBC1D32	Cytosol
TLDC1	Cytosol
TMCO4	Cytosol
TOB2	Cytosol
TP53I13	Cytosol
TRAPPC13	Cytosol
TRAPPC5	Cytosol
TRAPPC6B	Cytosol
TRMT12	Cytosol
TTC12	Cytosol
TUBG1	Cytosol
TUBG2	Cytosol
TUBGCP2	Cytosol
TUBGCP3	Cytosol
TUBGCP4	Cytosol
TUBGCP5	Cytosol
TUSC2	Cytosol
WASF2	Cytosol
WDR41	Cytosol
WDR91	Cytosol
VSNL1	Cytosol
XDH	Cytosol
ZNF277	Cytosol
ZNF878	Cytosol
MARCH6	Secretory
SEPT4	Cytosol
SEPT5	Cytosol
SEPT6	Cytosol
SEPT8	Cytosol
A2M	Cytosol
AAED1	Secretory
AAGAB	Cytosol
AAMDC	Cytosol
AAMP	Cytosol
AAR2	Cytosol
ABAT	Nucleus
ABCA1	Secretory
ABCA7	Secretory
ABCE1	Cytosol
ABHD5	Secretory
ABI3BP	Secretory
ABLIM1	Nucleus
ABTB1	Cytosol
ABTB2	Cytosol
ACAA2	Nucleus
ACACA	Cytosol
ACADM	Nucleus
ACAP3	Cytosol
ACCS	Cytosol
ACD	Nucleus
ACO1	Cytosol
ACO2	Nucleus
ACOT13	Nucleus
ACOT7	Cytosol
ACOX1	Secretory
ACOX2	Mitochondria
ACSL5	Secretory
ACTN2	Cytosol
ACTR1A	Cytosol
ACTR1B	Cytosol
ACTR2	Cytosol
ACTR3	Cytosol
ACTR3B	Cytosol
ACTR6	Nucleus
ACTR8	Nucleus
ACVR1B	Nucleus
ACY1	Cytosol
ADA	Cytosol
ADAL	Cytosol
ADAM12	Secretory
ADAM17	Secretory
ADAM19	Secretory
ADAM21	Secretory
ADAM23	Secretory
ADAMTS1	Secretory
ADAMTS15	Secretory
ADAMTS5	Secretory
ADAP1	Nucleus
ADCYAP1	Cytosol
ADD2	Cytosol
ADORA1	Secretory
ADORA2B	Secretory
ADPGK	Secretory
ADPRM	Cytosol
ADRA1B	Secretory
ADRBK2	Cytosol
ADSS	Cytosol
AEN	Nucleus
AFAP1L2	Cytosol
AFF1	Nucleus
AFF2	Nucleus
AFF3	Nucleus
AFM	Cytosol
AFMID	Cytosol
AFTPH	Cytosol
AGA	Secretory
AGL	Cytosol
AGPAT1	Secretory
AGPAT2	Secretory
AGPAT4	Secretory
AGTPBP1	Cytosol
AHI1	Cytosol
AHSG	Cytosol
AIF1L	Cytosol
AIFM2	Secretory
AIMP1	Cytosol
AIMP2	Cytosol
AKAP10	Cytosol
AKAP11	Secretory
AKAP13	Cytosol
AKAP2	Cytosol
AKR1B1	Cytosol
AKR1B10	Cytosol
AKR1C3	Cytosol
AKR7A2	Cytosol
AKT1S1	Cytosol
AKT3	Cytosol
ALAD	Cytosol
ALB	Cytosol
ALDH7A1	Cytosol
ALDOC	Cytosol
ALG12	Cytosol
ALG2	Secretory
ALG8	Secretory
ALKBH1	Nucleus
ALKBH4	Cytosol
ALMS1	Cytosol
ALPK1	Cytosol
ALS2	Cytosol
ALYREF	Secretory
AMD1	Cytosol
AMIGO1	Secretory
AMMECR1	Cytosol
AMN1	Cytosol
AMOT	Nucleus
AMPH	Cytosol
AMZ2	Cytosol
ANAPC11	Cytosol
ANAPC13	Cytosol
ANAPC16	Nucleus
ANAPC2	Cytosol
ANAPC7	Nucleus
ANK2	Cytosol
ANKDD1A	Cytosol
ANKH	Secretory
ANKIB1	Secretory
ANKRD13C	Cytosol
ANKRD13D	Cytosol
ANKRD16	Cytosol
ANKRD27	Secretory
ANKRD28	Cytosol
ANKRD39	Cytosol
ANKRD40	Cytosol
ANKRD44	Cytosol
ANKRD49	Cytosol
ANKRD52	Cytosol
ANKS6	Cytosol
ANP32E	Cytosol
ANXA2	Cytosol
ANXA3	Cytosol
ANXA6	Cytosol
ANXA7	Cytosol
AP1S3	Cytosol
AP2B1	Secretory
AP3S1	Cytosol
AP3S2	Cytosol
AP5M1	Cytosol
AP5S1	Cytosol
AP5Z1	Cytosol
APAF1	Cytosol
APBA2	Cytosol
APBA3	Cytosol
APBB2	Secretory
APCDD1L	Secretory
APEH	Cytosol
APEX1	Cytosol
APEX2	Cytosol
APLF	Nucleus
APLP1	Secretory
APPBP2	Cytosol
APPL2	Cytosol
APTX	Nucleus
AQP4	Cytosol
AQR	Nucleus
ARAF	Cytosol
ARAP3	Cytosol
ARF4	Cytosol
ARF5	Cytosol
ARFGAP3	Cytosol
ARFGEF1	Cytosol
ARFIP1	Cytosol
ARFIP2	Cytosol
ARG2	Nucleus
ARHGAP23	Mitochondria
ARHGAP26	Cytosol
ARHGAP29	Cytosol
ARHGAP31	Cytosol
ARHGEF11	Cytosol
ARHGEF12	Cytosol
ARHGEF18	Cytosol
ARHGEF2	Secretory
ARHGEF28	Cytosol
ARHGEF3	Secretory
ARHGEF39	Secretory
ARHGEF4	Secretory
ARHGEF6	Cytosol
ARID3A	Nucleus
ARID4A	Nucleus
ARID5A	Mitochondria
ARL1	Secretory
ARL2	Cytosol
ARL2BP	Cytosol
ARL3	Cytosol
ARL4A	Secretory
ARL5A	Secretory
ARL6IP6	Nucleus
ARMC1	Mitochondria
ARMC9	Cytosol
ARMCX5	Cytosol
ARNTL	Nucleus
ARPC1A	Cytosol
ARPC1B	Cytosol
ARPC2	Cytosol
ARPC3	Cytosol
ARPC5L	Cytosol
ARPP19	Cytosol
ARR3	Secretory
ARRB1	Cytosol
ARRB2	Cytosol
ARRDC1	Cytosol
ARSJ	Secretory
ARVCF	Secretory
ASAP2	Cytosol
ASAP3	Cytosol
ASB1	Cytosol
ASB6	Cytosol
ASCC1	Cytosol
ASL	Cytosol
ASNS	Cytosol
ASNSD1	Cytosol
ASPHD2	Secretory
ASPM	Secretory
ASRGL1	Cytosol
ASTE1	Secretory
ASXL2	Nucleus
ATAT1	Cytosol
ATF6B	Secretory
ATF7	Nucleus
ATG10	Cytosol
ATG14	Cytosol
ATG2A	Cytosol
ATMIN	Cytosol
ATOX1	Cytosol
ATP2B2	Secretory
ATP2B3	Secretory
ATP6V1B2	Cytosol
ATP6V1D	Cytosol
ATP6V1E1	Cytosol
ATP6V1H	Cytosol
ATXN10	Cytosol
ATXN2	Nucleus
ATXN7L1	Nucleus
AUH	Nucleus
AURKAIP1	Secretory
AXIN1	Nucleus
AZIN1	Cytosol
B3GALNT2	Secretory
B3GNT5	Secretory
B3GNTL1	Cytosol
B4GALNT1	Secretory
B4GALT6	Secretory
B4GALT7	Secretory
BABAM1	Cytosol
BACE1	Secretory
BACH1	Cytosol
BAG2	Secretory
BAHD1	Nucleus
BANF1	Cytosol
BANP	Nucleus
BBS4	Cytosol
BCAM	Secretory
BCAR3	Cytosol
BCAT1	Cytosol
BCL2L12	Secretory
BCL6	Nucleus
BCL7A	Nucleus
BCL7B	Nucleus
BCL7C	Nucleus
BCR	Cytosol
BECN1	Cytosol
BHLHE40	Nucleus
BICD1	Cytosol
BICD2	Cytosol
BLMH	Cytosol
BLOC1S1	Cytosol
BLOC1S5	Cytosol
BLOC1S6	Cytosol
BLVRA	Cytosol
BMPR1B	Secretory
BNIP2	Cytosol
BNIP3L	Mitochondria
BOLA1	Cytosol
BOP1	Nucleus
BPGM	Cytosol
BRAP	Cytosol
BRAT1	Cytosol
BRCA1	Nucleus
BRCA2	Nucleus
BRE	Cytosol
BRF2	Nucleus
BRIP1	Nucleus
BRK1	Cytosol
BRWD3	Nucleus
BSDC1	Cytosol
BTAF1	Nucleus
BTBD10	Cytosol
BTBD19	Cytosol
BTBD3	Cytosol
BTBD6	Cytosol
BTBD7	Cytosol
BTG1	Cytosol
BTG3	Nucleus
BTN2A2	Cytosol
BTN3A1	Secretory
BTN3A2	Secretory
BTN3A3	Secretory
BUD31	Nucleus
BYSL	Nucleus
BZW1	Cytosol
BZW2	Cytosol
C10orf2	Secretory
C10orf76	Cytosol
C11orf49	Cytosol
C11orf54	Cytosol
C11orf58	Cytosol
C11orf73	Cytosol
C12orf65	Secretory
C12orf66	Cytosol
C12orf75	Secretory
C14orf166	Nucleus
C14orf80	Secretory
C15orf40	Nucleus
C15orf57	Cytosol
C16orf74	Cytosol
C16orf80	Cytosol
C17orf70	Cytosol
C18orf8	Cytosol
C19orf12	Cytosol
C19orf40	Cytosol
C19orf44	Cytosol
C19orf47	Nucleus
C19orf54	Cytosol
C19orf66	Cytosol
C1orf123	Cytosol
C1orf21	Secretory
C1orf43	Secretory
C1orf53	Cytosol
C1orf74	Cytosol
C1QL1	Secretory
C2	Cytosol
C20orf194	Cytosol
C21orf2	Cytosol
C21orf91	Cytosol
C22orf29	Cytosol
C2CD4C	Cytosol
C2orf44	Cytosol
C3	Cytosol
C3orf38	Cytosol
C4orf21	Nucleus
C4orf27	Cytosol
C4orf33	Cytosol
C4orf46	Cytosol
C5orf34	Cytosol
C5orf42	Cytosol
C5orf45	Cytosol
C5orf51	Cytosol
C5orf54	Cytosol
C6orf120	Secretory
C6orf136	Cytosol
C6orf62	Cytosol
C7orf25	Cytosol
C7orf26	Nucleus
C7orf49	Cytosol
C7orf60	Cytosol
C8orf37	Cytosol
C8orf76	Cytosol
C8orf88	Cytosol
C9orf142	Cytosol
C9orf156	Cytosol
C9orf40	Cytosol
C9orf41	Cytosol
CA13	Cytosol
CA2	Cytosol
CA9	Secretory
CAAP1	Nucleus
CAB39	Cytosol
CABLES2	Secretory
CACFD1	Secretory
CACNB3	Cytosol
CADM3	Secretory
CADPS	Cytosol
CADPS2	Cytosol
CALB2	Cytosol
CALCOCO2	Cytosol
CALCRL	Secretory
CAMK1D	Cytosol
CAMK4	Cytosol
CAMKK1	Cytosol
CAMKMT	Cytosol
CAMSAP1	Cytosol
CAMSAP2	Cytosol
CAMSAP3	Cytosol
CAMTA2	Cytosol
CAND1	Cytosol
CAND2	Cytosol
CAP1	Cytosol
CAP2	Cytosol
CAPG	Cytosol
CAPN15	Cytosol
CAPN7	Cytosol
CAPRIN1	Nucleus
CAPS2	Cytosol
CAPZA1	Cytosol
CAPZA2	Cytosol
CAPZB	Cytosol
CARD8	Cytosol
CARHSP1	Cytosol
CARKD	Cytosol
CARS	Cytosol
CASKIN2	Cytosol
CASP14	Nucleus
CASP2	Cytosol
CASP3	Cytosol
CASP4	Cytosol
CASP6	Cytosol
CASP8	Cytosol
CASP9	Cytosol
CBLB	Cytosol
CBWD2	Cytosol
CBX2	Nucleus
CBY1	Mitochondria
CC2D2A	Cytosol
CCBL2	Cytosol
CCDC101	Nucleus
CCDC102A	Cytosol
CCDC104	Cytosol
CCDC112	Mitochondria
CCDC130	Nucleus
CCDC136	Secretory
CCDC149	Cytosol
CCDC15	Mitochondria
CCDC18	Cytosol
CCDC57	Cytosol
CCDC80	Secretory
CCDC88A	Cytosol
CCDC94	Nucleus
CCM2	Cytosol
CCNDBP1	Cytosol
CCNG1	Secretory
CCNI	Cytosol
CCNJL	Secretory
CCNK	Nucleus
CCNY	Secretory
CD164	Secretory
CD320	Secretory
CD59	Secretory
CD68	Cytosol
CD70	Secretory
CD82	Secretory
CD97	Secretory
CD99L2	Secretory
CDC16	Nucleus
CDC26	Nucleus
CDC37L1	Cytosol
CDC42EP3	Cytosol
CDC42SE1	Secretory
CDC42SE2	Secretory
CDCA3	Secretory
CDH13	Secretory
CDH5	Secretory
CDK10	Nucleus
CDK14	Cytosol
CDK16	Cytosol
CDK2	Cytosol
CDK2AP1	Nucleus
CDK4	Cytosol
CDK5RAP2	Secretory
CDKL5	Secretory
CDKN1B	Cytosol
CDKN2D	Cytosol
CDKN3	Cytosol
CDR2	Secretory
CDS1	Secretory
CDYL2	Nucleus
CENPH	Nucleus
CENPM	Nucleus
CEP120	Mitochondria
CEP135	Cytosol
CEP152	Mitochondria
CEP250	Cytosol
CEP290	Secretory
CEP41	Cytosol
CEP55	Cytosol
CEP72	Cytosol
CEP76	Cytosol
CEP97	Cytosol
CEPT1	Secretory
CERS1	Secretory
CERS6	Secretory
CETN2	Cytosol
CETN3	Cytosol
CFI	Nucleus
CFL2	Cytosol
CFLAR	Cytosol
CGN	Mitochondria
CHAC2	Cytosol
CHCHD4	Mitochondria
CHD1L	Cytosol
CHEK1	Cytosol
CHIA	Cytosol
CHID1	Nucleus
CHKB	Cytosol
CHMP1A	Cytosol
CHMP1B	Cytosol
CHMP2B	Cytosol
CHMP3	Cytosol
CHMP4A	Cytosol
CHMP7	Cytosol
CHN1	Cytosol
CHP1	Secretory
CHRAC1	Cytosol
CHRDL1	Secretory
CHST10	Secretory
CHST7	Secretory
CHTF18	Nucleus
CHUK	Cytosol
CIR1	Nucleus
CKAP5	Cytosol
CLASP1	Cytosol
CLASP2	Cytosol
CLDN12	Secretory
CLEC11A	Cytosol
CLEC16A	Cytosol
CLINT1	Secretory
CLIP2	Cytosol
CLIP4	Secretory
CLK1	Nucleus
CLNS1A	Cytosol
CLSTN1	Secretory
CMC1	Mitochondria
CMIP	Cytosol
CMTM3	Secretory
CMTM4	Secretory
CMTM6	Secretory
CMTM8	Cytosol
CNKSR2	Secretory
CNKSR3	Secretory
CNN3	Cytosol
CNOT1	Secretory
CNOT10	Secretory
CNOT11	Secretory
CNPY2	Nucleus
CNRIP1	Cytosol
COG1	Cytosol
COG3	Cytosol
COG5	Cytosol
COG6	Cytosol
COIL	Nucleus
COL12A1	Secretory
COL4A2	Secretory
COLGALT2	Nucleus
COMMD1	Cytosol
COMMD10	Cytosol
COMMD2	Cytosol
COMMD3	Cytosol
COMMD5	Cytosol
COMMD7	Cytosol
COMMD8	Cytosol
COMMD9	Cytosol
COMT	Secretory
COPB1	Cytosol
COPG2	Cytosol
COPS2	Cytosol
COPS5	Cytosol
COPS7B	Cytosol
COPS8	Cytosol
COQ10A	Secretory
COQ4	Secretory
CORO1A	Cytosol
CORO2A	Secretory
COTL1	Cytosol
CP	Cytosol
CPB2	Cytosol
CPEB4	Nucleus
CPED1	Cytosol
CPNE1	Cytosol
CPNE2	Cytosol
CPSF3	Nucleus
CPSF3L	Nucleus
CPT1C	Secretory
CPVL	Nucleus
CRADD	Cytosol
CREB1	Nucleus
CREB3	Secretory
CREG1	Cytosol
CRIP2	Cytosol
CRLF1	Secretory
CRMP1	Cytosol
CRNKL1	Nucleus
CROT	Secretory
CRY1	Nucleus
CRY2	Nucleus
CRYAB	Cytosol
CRYBG3	Cytosol
CRYL1	Cytosol
CRYZL1	Cytosol
CSDE1	Cytosol
CSGALNACT1	Cytosol
CSMD2	Secretory
CSNK1D	Nucleus
CSNK1E	Cytosol
CSNK1G1	Cytosol
CSNK1G2	Secretory
CSNK2A2	Cytosol
CSNK2B	Cytosol
CSRNP2	Nucleus
CSRP1	Cytosol
CSRP3	Cytosol
CST3	Secretory
CSTF1	Nucleus
CSTF2	Nucleus
CSTF2T	Nucleus
CTC1	Cytosol
CTDSP1	Secretory
CTDSP2	Secretory
CTDSPL	Secretory
CTIF	Cytosol
CTNNAL1	Mitochondria
CTSK	Secretory
CTU1	Cytosol
CUL4A	Cytosol
CUL7	Cytosol
CUTA	Cytosol
CWF19L1	Cytosol
CXorf57	Cytosol
CYB561	Secretory
CYB561A3	Secretory
CYBA	Cytosol
CYLD	Cytosol
CYP2U1	Secretory
CYP4V2	Secretory
CYTH2	Cytosol
DACH1	Nucleus
DACT1	Cytosol
DALRD3	Cytosol
DAP	Cytosol
DAPK2	Cytosol
DARS	Cytosol
DAXX	Nucleus
DCAF12	Nucleus
DCAF16	Cytosol
DCAKD	Secretory
DCK	Cytosol
DCLK1	Cytosol
DCLRE1B	Nucleus
DCPS	Cytosol
DCTN3	Cytosol
DCUN1D4	Cytosol
DCUN1D5	Cytosol
DCXR	Nucleus
DDAH2	Cytosol
DDO	Nucleus
DDR2	Secretory
DDX11	Cytosol
DDX19A	Cytosol
DDX26B	Nucleus
DDX3Y	Nucleus
DDX41	Nucleus
DDX6	Nucleus
DEAF1	Nucleus
DEDD2	Nucleus
DEF8	Cytosol
DENND1A	Cytosol
DENND4B	Cytosol
DENND5A	Cytosol
DENND5B	Cytosol
DENND6A	Cytosol
DEPDC7	Cytosol
DESI1	Cytosol
DESI2	Secretory
DFFB	Cytosol
DFNA5	Cytosol
DGAT1	Secretory
DGAT2	Secretory
DGCR14	Nucleus
DGKA	Cytosol
DGKH	Cytosol
DGKQ	Cytosol
DGKZ	Cytosol
DHPS	Cytosol
DHRS11	Cytosol
DHRS13	Secretory
DHRS2	Secretory
DHX15	Nucleus
DHX29	Nucleus
DHX32	Cytosol
DHX35	Nucleus
DHX8	Nucleus
DIRAS1	Secretory
DISC1	Secretory
DLC1	Cytosol
DLG4	Cytosol
DMAP1	Nucleus
DMPK	Cytosol
DMTN	Cytosol
DMWD	Cytosol
DMXL1	Cytosol
DMXL2	Cytosol
DNAJA1	Cytosol
DNAJA2	Cytosol
DNAJA4	Cytosol
DNAJB1	Cytosol
DNAJB2	Secretory
DNAJB5	Cytosol
DNAJB6	Cytosol
DNAJC18	Secretory
DNAJC21	Cytosol
DNAJC24	Cytosol
DNAJC6	Cytosol
DNAJC8	Cytosol
DNAJC9	Cytosol
DNAL1	Cytosol
DNASE1L1	Secretory
DNM1	Cytosol
DNM1L	Cytosol
DNM3	Cytosol
DNMT3A	Nucleus
DNPEP	Cytosol
DNPH1	Cytosol
DOCK1	Cytosol
DOCK10	Secretory
DOCK2	Cytosol
DOCK4	Cytosol
DOCK5	Cytosol
DOCK6	Secretory
DOCK7	Cytosol
DOK1	Cytosol
DOLPP1	Secretory
DONSON	Nucleus
DOPEY1	Cytosol
DOPEY2	Cytosol
DPCD	Cytosol
DPF3	Nucleus
DPH1	Cytosol
DPP8	Cytosol
DPP9	Cytosol
DPY30	Cytosol
DPYSL2	Cytosol
DPYSL3	Cytosol
DPYSL4	Cytosol
DPYSL5	Cytosol
DSEL	Secretory
DSG2	Secretory
DTD2	Cytosol
DTWD1	Cytosol
DTWD2	Cytosol
DTX2	Cytosol
DTX3	Cytosol
DTX3L	Cytosol
DUS4L	Cytosol
DUSP19	Cytosol
DUSP6	Cytosol
DUSP7	Cytosol
DUT	Cytosol
DVL3	Cytosol
DYM	Cytosol
DYNC2H1	Cytosol
DYNC2LI1	Cytosol
DYNLT1	Cytosol
DYSF	Secretory
DZIP1	Mitochondria
DZIP1L	Mitochondria
E2F4	Cytosol
E2F6	Nucleus
E4F1	Nucleus
EAPP	Nucleus
EBF1	Secretory
ECE2	Cytosol
ECHS1	Nucleus
EDRF1	Cytosol
EED	Nucleus
EEF1A2	Cytosol
EEF1E1	Cytosol
EFCAB2	Cytosol
EFCAB7	Cytosol
EFHC1	Cytosol
EFHD2	Cytosol
EFNB2	Secretory
EFNB3	Secretory
EFTUD2	Nucleus
EGF	Secretory
EGLN1	Cytosol
EHD1	Cytosol
EHD2	Cytosol
EHD3	Cytosol
EHD4	Cytosol
EID1	Cytosol
EID2	Cytosol
EIF1AX	Nucleus
EIF2AK1	Cytosol
EIF2B2	Cytosol
EIF2B3	Cytosol
EIF2B5	Cytosol
EIF2D	Cytosol
EIF3A	Nucleus
EIF3H	Nucleus
EIF3I	Cytosol
EIF3K	Cytosol
EIF4A1	Cytosol
EIF4A3	Nucleus
EIF4EBP1	Cytosol
EIF5A	Cytosol
EIF5A2	Cytosol
ELAC1	Cytosol
ELK1	Nucleus
ELL	Nucleus
ELOF1	Cytosol
ELOVL2	Secretory
ELOVL6	Secretory
ELOVL7	Secretory
ELP2	Cytosol
ELP3	Cytosol
ELP5	Cytosol
ELP6	Cytosol
EML1	Cytosol
EMP1	Secretory
EMP3	Secretory
ENC1	Cytosol
ENDOV	Cytosol
ENG	Secretory
ENO2	Cytosol
ENPP1	Secretory
ENTHD2	Cytosol
ENY2	Nucleus
EPB41L1	Secretory
EPB41L3	Secretory
EPG5	Cytosol
EPHA4	Secretory
EPHA5	Secretory
EPHB1	Secretory
EPHB3	Secretory
EPHX4	Secretory
EPM2A	Cytosol
EPN2	Mitochondria
EPPK1	Cytosol
EPRS	Cytosol
EPS8L2	Cytosol
ERCC2	Cytosol
ERCC3	Nucleus
ERCC4	Nucleus
ERI2	Nucleus
ERI3	Cytosol
ERMAP	Secretory
ERP44	Nucleus
ERRFI1	Cytosol
ESD	Cytosol
ESPL1	Cytosol
ETNK2	Cytosol
ETV4	Cytosol
EVA1A	Secretory
EVA1B	Secretory
EVC	Secretory
EVI2B	Secretory
EVI5L	Cytosol
EXOC4	Cytosol
EXOC6	Cytosol
EXPH5	Cytosol
EXT1	Secretory
EZH2	Nucleus
F13A1	Mitochondria
F13B	Secretory
F2R	Secretory
F8	Secretory
FAAH2	Cytosol
FABP4	Cytosol
FABP5	Cytosol
FADD	Cytosol
FADS2	Secretory
FAF1	Cytosol
FAHD2A	Cytosol
FAM110B	Cytosol
FAM114A1	Cytosol
FAM115A	Cytosol
FAM118A	Cytosol
FAM118B	Cytosol
FAM124A	Nucleus
FAM126B	Secretory
FAM129B	Cytosol
FAM135A	Cytosol
FAM13C	Secretory
FAM151B	Cytosol
FAM160B2	Cytosol
FAM161A	Secretory
FAM171A2	Secretory
FAM171B	Secretory
FAM175A	Nucleus
FAM179B	Cytosol
FAM188A	Cytosol
FAM188B	Cytosol
FAM189B	Secretory
FAM193A	Secretory
FAM193B	Secretory
FAM195B	Cytosol
FAM196B	Secretory
FAM198B	Secretory
FAM204A	Nucleus
FAM207A	Nucleus
FAM213B	Cytosol
FAM21A	Cytosol
FAM21C	Cytosol
FAM222B	Cytosol
FAM32A	Nucleus
FAM35A	Nucleus
FAM45A	Cytosol
FAM50A	Cytosol
FAM53B	Cytosol
FAM53C	Cytosol
FAM65B	Cytosol
FAM83D	Cytosol
FAM89A	Nucleus
FAM96B	Cytosol
FAM98C	Cytosol
FAN1	Nucleus
FANCA	Cytosol
FANCC	Cytosol
FANCD2	Nucleus
FANCG	Cytosol
FANCI	Nucleus
FANCL	Nucleus
FAR2	Secretory
FASN	Cytosol
FAT3	Secretory
FAT4	Secretory
FBLL1	Nucleus
FBLN1	Cytosol
FBN2	Cytosol
FBN3	Nucleus
FBRSL1	Cytosol
FBXL15	Cytosol
FBXL17	Cytosol
FBXL18	Cytosol
FBXL19	Nucleus
FBXL2	Secretory
FBXL20	Secretory
FBXL5	Cytosol
FBXL7	Cytosol
FBXL8	Cytosol
FBXO10	Cytosol
FBXO17	Cytosol
FBXO34	Secretory
FBXO4	Cytosol
FBXO42	Cytosol
FBXO44	Cytosol
FBXO45	Cytosol
FBXO7	Cytosol
FBXO9	Cytosol
FBXW2	Cytosol
FBXW8	Cytosol
FCHSD1	Cytosol
FEM1A	Cytosol
FEM1C	Cytosol
FERMT1	Cytosol
FEZ2	Cytosol
FGD1	Cytosol
FGF1	Cytosol
FGFR1	Secretory
FGGY	Cytosol
FH	Nucleus
FHDC1	Secretory
FHIT	Cytosol
FHL1	Cytosol
FIBCD1	Secretory
FICD	Secretory
FITM2	Secretory
FJX1	Secretory
FKBP1B	Cytosol
FLG	Nucleus
FLII	Cytosol
FLNC	Cytosol
FLRT3	Secretory
FMNL1	Secretory
FN3K	Cytosol
FN3KRP	Cytosol
FNTA	Cytosol
FNTB	Cytosol
FOCAD	Cytosol
FOLH1	Secretory
FOPNL	Cytosol
FOSL1	Nucleus
FOSL2	Nucleus
FOXA1	Nucleus
FOXF2	Cytosol
FOXO1	Cytosol
FPGS	Cytosol
FPR1	Nucleus
FRG1	Nucleus
FRYL	Cytosol
FSBP	Nucleus
FSD1	Cytosol
FTO	Cytosol
FUK	Cytosol
FUNDC1	Secretory
FYCO1	Cytosol
FZD4	Secretory
FZD8	Secretory
G2E3	Nucleus
G3BP1	Nucleus
GADD45A	Cytosol
GAK	Cytosol
GALC	Secretory
GALM	Cytosol
GALNT16	Secretory
GALNT5	Secretory
GAMT	Cytosol
GAP43	Secretory
GAPVD1	Cytosol
GAS1	Secretory
GAS2L3	Secretory
GAS6	Secretory
GATA3	Nucleus
GATAD2A	Nucleus
GATAD2B	Nucleus
GBP5	Cytosol
GC	Cytosol
GCLC	Cytosol
GCN1L1	Cytosol
GDAP2	Secretory
GDPD5	Secretory
GDPGP1	Cytosol
GEM	Cytosol
