Protein	Localization
KBTBD7	Cytosol
KCNA3	Cytosol
KCNAB1	Cytosol
KCNAB2	Cytosol
KCNH5	Cytosol
KCNK15	Cytosol
KCTD10	Cytosol
KCTD12	Cytosol
KCTD13	Cytosol
KCTD17	Cytosol
KCTD2	Cytosol
KCTD20	Cytosol
KCTD21	Cytosol
KCTD5	Cytosol
KDM8	Cytosol
KEAP1	Cytosol
KIAA0196	Cytosol
KIAA0232	Cytosol
KIAA0247	Cytosol
KIAA0368	Cytosol
KIAA0556	Cytosol
KIAA0586	Cytosol
KIAA1033	Cytosol
KIAA1107	Cytosol
KIAA1191	Cytosol
KIAA1468	Cytosol
KIAA1524	Cytosol
KIF16B	Cytosol
KIF1A	Cytosol
KIF27	Cytosol
KIF3A	Cytosol
KIF3C	Cytosol
KIF4B	Cytosol
KIF5A	Cytosol
KIFC3	Cytosol
KLC1	Cytosol
KLC3	Cytosol
KLHDC10	Cytosol
KLHDC2	Cytosol
KLHDC4	Cytosol
KLHDC7A	Cytosol
KLHDC9	Cytosol
KLHL13	Cytosol
KLHL15	Cytosol
KLHL20	Cytosol
KLHL21	Cytosol
KLHL22	Cytosol
KLHL25	Cytosol
KLHL42	Cytosol
KLHL5	Cytosol
KLHL8	Cytosol
KLKB1	Cytosol
KNDC1	Cytosol
KNG1	Cytosol
KNSTRN	Cytosol
KPNA1	Cytosol
KPNA6	Cytosol
KPNB1	Cytosol
KPTN	Cytosol
KTI12	Cytosol
KYNU	Cytosol
L3HYPDH	Cytosol
LACC1	Cytosol
LACTB2	Cytosol
LANCL1	Cytosol
LANCL2	Cytosol
LARS	Cytosol
LATS1	Cytosol
LATS2	Cytosol
LCA5	Cytosol
LCMT1	Cytosol
LCMT2	Cytosol
LCP1	Cytosol
LDHA	Cytosol
LDOC1	Cytosol
LGALS1	Cytosol
LGALS3	Cytosol
LHPP	Cytosol
LIG4	Cytosol
LIMD2	Cytosol
LIMK1	Cytosol
LIMK2	Cytosol
LIPE	Cytosol
LLGL1	Cytosol
LNX1	Cytosol
LONRF2	Cytosol
LRBA	Cytosol
LRCH3	Cytosol
LRG1	Cytosol
LRP4	Cytosol
LRRC14	Cytosol
LRRC20	Cytosol
LRRC28	Cytosol
LRRC45	Cytosol
LRRC46	Cytosol
LRRC57	Cytosol
LRRFIP1	Cytosol
LRRFIP2	Cytosol
LSM12	Cytosol
LSM3	Cytosol
LSMD1	Cytosol
LTBP4	Cytosol
LTN1	Cytosol
LTV1	Cytosol
LUM	Cytosol
LURAP1L	Cytosol
LXN	Cytosol
LYSMD1	Cytosol
LYST	Cytosol
LZTR1	Cytosol
MACC1	Cytosol
MACF1	Cytosol
MACROD2	Cytosol
MAD2L1BP	Cytosol
MAEA	Cytosol
MAGEB1	Cytosol
MAGED1	Cytosol
MAGEE1	Cytosol
MAGEF1	Cytosol
MAGOH	Cytosol
MAN2C1	Cytosol
MAP10	Cytosol
MAP1A	Cytosol
MAP1S	Cytosol
MAP2	Cytosol
MAP2K2	Cytosol
MAP2K3	Cytosol
MAP2K7	Cytosol
MAP3K2	Cytosol
MAP3K3	Cytosol
MAP3K6	Cytosol
MAPK11	Cytosol
MAPK13	Cytosol
MAPK15	Cytosol
MAPK1IP1L	Cytosol
MAPK3	Cytosol
MAPK6	Cytosol
MAPK7	Cytosol
MAPKAPK2	Cytosol
MAPKAPK3	Cytosol
MAPKAPK5	Cytosol
MAPRE2	Cytosol
MAPRE3	Cytosol
MAPT	Cytosol
MARCKSL1	Cytosol
MARK3	Cytosol
MARK4	Cytosol
MARS	Cytosol
MARVELD1	Cytosol
MASP1	Cytosol
MAST3	Cytosol
MATK	Cytosol
MB21D2	Cytosol
MBLAC1	Cytosol
MBNL3	Cytosol
MBP	Cytosol
MBTPS2	Cytosol
MCTS1	Cytosol
MDM4	Cytosol
MEA1	Cytosol
MELK	Cytosol
METAP1	Cytosol
METTL13	Cytosol
METTL25	Cytosol
METTL6	Cytosol
MEX3B	Cytosol
MEX3C	Cytosol
MFHAS1	Cytosol
MGLL	Cytosol
MICALL1	Cytosol
MID1IP1	Cytosol
MID2	Cytosol
MIF	Cytosol
MIPOL1	Cytosol
MIS18A	Cytosol
MITD1	Cytosol
MKLN1	Cytosol
MKNK2	Cytosol
MKRN2	Cytosol
MLF1	Cytosol
MLPH	Cytosol
MLST8	Cytosol
MLX	Cytosol
MLXIP	Cytosol
MLXIPL	Cytosol
MMACHC	Cytosol
MMS19	Cytosol
MOB3A	Cytosol
MOCOS	Cytosol
MOCS3	Cytosol
MON1A	Cytosol
MON1B	Cytosol
MON2	Cytosol
MORN2	Cytosol
MPHOSPH9	Cytosol
MPST	Cytosol
MRFAP1L1	Cytosol
MROH1	Cytosol
MSANTD2	Cytosol
MSRA	Cytosol
MSX2	Cytosol
MTF1	Cytosol
MTHFD1	Cytosol
MTHFR	Cytosol
MTHFS	Cytosol
MTL5	Cytosol
MTMR11	Cytosol
MTMR4	Cytosol
MTOR	Cytosol
MTRR	Cytosol
MTSS1	Cytosol
MTURN	Cytosol
MVB12A	Cytosol
MVB12B	Cytosol
MXD1	Cytosol
MXD4	Cytosol
MYCBP	Cytosol
MYH9	Cytosol
MYL6B	Cytosol
MYL7	Cytosol
MYL9	Cytosol
MYLK	Cytosol
MYO10	Cytosol
MYO1E	Cytosol
MYO5A	Cytosol
MYO6	Cytosol
MZT1	Cytosol
MZT2A	Cytosol
N4BP2	Cytosol
N6AMT1	Cytosol
NAA15	Cytosol
NAA16	Cytosol
NAA20	Cytosol
NAA25	Cytosol
NAA30	Cytosol
NAA35	Cytosol
NACA2	Cytosol
NADK	Cytosol
NAP1L1	Cytosol
NAPG	Cytosol
NARF	Cytosol
NARFL	Cytosol
NAT6	Cytosol
NAT9	Cytosol
NAV1	Cytosol
NAV2	Cytosol
NBEAL1	Cytosol
NBEAL2	Cytosol
NCALD	Cytosol
NCAPD2	Cytosol
NCAPG	Cytosol
NCAPH	Cytosol
NCCRP1	Cytosol
NCDN	Cytosol
NCKAP1	Cytosol
NCKAP5L	Cytosol
NCOA1	Cytosol
NCOA4	Cytosol
NDRG4	Cytosol
NDUFB2	Cytosol
NEBL	Cytosol
NECAB1	Cytosol
NEDD1	Cytosol
NEDD4	Cytosol
NEDD4L	Cytosol
NEK11	Cytosol
NEK6	Cytosol
NEK9	Cytosol
NEMF	Cytosol
NES	Cytosol
NETO1	Cytosol
NF1	Cytosol
NFATC1	Cytosol
NFATC3	Cytosol
NFE2L2	Cytosol
NFKBIA	Cytosol
NFKBIE	Cytosol
NGEF	Cytosol
NHEJ1	Cytosol
NHLRC2	Cytosol
NHSL1	Cytosol
NIN	Cytosol
NIT1	Cytosol
NKIRAS2	Cytosol
NLN	Cytosol
NMD3	Cytosol
NME7	Cytosol
NMRAL1	Cytosol
NMRK1	Cytosol
NOB1	Cytosol
NOL3	Cytosol
NOXA1	Cytosol
NPHP3	Cytosol
NPRL2	Cytosol
NPRL3	Cytosol
NR1D1	Cytosol
NR1D2	Cytosol
NR2C2AP	Cytosol
NRBF2	Cytosol
NSMF	Cytosol
NTMT1	Cytosol
NTPCR	Cytosol
NUBP1	Cytosol
NUBP2	Cytosol
NUDT12	Cytosol
NUDT18	Cytosol
NUDT22	Cytosol
NUDT3	Cytosol
NUDT4	Cytosol
NUDT5	Cytosol
NUDT9	Cytosol
NUP214	Cytosol
NUP37	Cytosol
NUP43	Cytosol
NUP62	Cytosol
NUP88	Cytosol
NXN	Cytosol
NYNRIN	Cytosol
OAF	Cytosol
OAS3	Cytosol
OAZ2	Cytosol
OBSCN	Cytosol
OCRL	Cytosol
ODC1	Cytosol
OFD1	Cytosol
OGFOD2	Cytosol
OGFRL1	Cytosol
OGT	Cytosol
OLFM2	Cytosol
OPHN1	Cytosol
OPLAH	Cytosol
OPTN	Cytosol
ORAOV1	Cytosol
ORMDL3	Cytosol
OSBP2	Cytosol
OSBPL1A	Cytosol
OSBPL6	Cytosol
OSBPL7	Cytosol
OSCP1	Cytosol
OSER1	Cytosol
OSGEP	Cytosol
OSGIN2	Cytosol
OSTF1	Cytosol
OTUB2	Cytosol
OTUD1	Cytosol
OTUD3	Cytosol
OTUD4	Cytosol
OTUD6B	Cytosol
PA2G4	Cytosol
PACS1	Cytosol
PACSIN1	Cytosol
PADI2	Cytosol
PAFAH1B1	Cytosol
PAFAH1B3	Cytosol
PAK3	Cytosol
PAK4	Cytosol
PAK6	Cytosol
PAN2	Cytosol
PAN3	Cytosol
PARD3	Cytosol
PARG	Cytosol
PARP12	Cytosol
PARP14	Cytosol
PARP9	Cytosol
PARPBP	Cytosol
PAWR	Cytosol
PBLD	Cytosol
PCBD1	Cytosol
PCBD2	Cytosol
PCBP2	Cytosol
PCBP3	Cytosol
PCDH9	Cytosol
PCMTD1	Cytosol
PCMTD2	Cytosol
PCOLCE	Cytosol
PCP4	Cytosol
PDCD5	Cytosol
PDCD6	Cytosol
PDCD6IP	Cytosol
PDDC1	Cytosol
PDE4D	Cytosol
PDGFA	Cytosol
PDLIM2	Cytosol
PDLIM7	Cytosol
PDRG1	Cytosol
PDXDC1	Cytosol
PDZD11	Cytosol
PDZK1	Cytosol
PDZRN3	Cytosol
PEA15	Cytosol
PEF1	Cytosol
PELO	Cytosol
PEX5	Cytosol
PEX7	Cytosol
PFDN4	Cytosol
PFKFB4	Cytosol
PFKM	Cytosol
PFKP	Cytosol
PGGT1B	Cytosol
PGK2	Cytosol
PGLS	Cytosol
PGLYRP2	Cytosol
PGM5	Cytosol
PGPEP1	Cytosol
PGR	Cytosol
PHLDA1	Cytosol
PHLDA2	Cytosol
PHLDA3	Cytosol
PHLDB3	Cytosol
PHOSPHO2	Cytosol
PICALM	Cytosol
PIK3C2A	Cytosol
PIK3C2B	Cytosol
PIK3C3	Cytosol
PIK3CB	Cytosol
PIK3R3	Cytosol
PIK3R4	Cytosol
PIKFYVE	Cytosol
PIP4K2A	Cytosol
PIP4K2B	Cytosol
PIP4K2C	Cytosol
PITHD1	Cytosol
PITPNC1	Cytosol
PITPNM1	Cytosol
PJA1	Cytosol
PJA2	Cytosol
PKIB	Cytosol
PKIG	Cytosol
PKLR	Cytosol
PKN1	Cytosol
PLA2G16	Cytosol
PLCB1	Cytosol
PLCXD3	Cytosol
PLEK2	Cytosol
PLEKHA1	Cytosol
PLEKHA8	Cytosol
PLEKHB1	Cytosol
PLEKHF1	Cytosol
PLEKHF2	Cytosol
PLEKHG5	Cytosol
PLEKHH2	Cytosol
PLEKHJ1	Cytosol
PLEKHM2	Cytosol
PLEKHO2	Cytosol
PLEKHS1	Cytosol
PLIN5	Cytosol
PLP1	Cytosol
PLS1	Cytosol
PNMA1	Cytosol
PNMA2	Cytosol
PNP	Cytosol
POC5	Cytosol
POF1B	Cytosol
POLE4	Cytosol
POLI	Cytosol
POLR1C	Cytosol
POLR1D	Cytosol
POLR2H	Cytosol
POLR3K	Cytosol
POMP	Cytosol
PON1	Cytosol
POP7	Cytosol
POT1	Cytosol
POTEI	Cytosol
POTEJ	Cytosol
PPCDC	Cytosol
PPFIA1	Cytosol
PPFIA3	Cytosol
PPFIBP2	Cytosol
PPIL1	Cytosol
PPL	Cytosol
PPM1E	Cytosol
PPP1CA	Cytosol
PPP1R12A	Cytosol
PPP1R12B	Cytosol
PPP1R12C	Cytosol
PPP1R13B	Cytosol
PPP1R13L	Cytosol
PPP1R14C	Cytosol
PPP1R21	Cytosol
PPP1R35	Cytosol
PPP1R37	Cytosol
PPP1R3D	Cytosol
PPP2CB	Cytosol
PPP2R3B	Cytosol
PPP2R5B	Cytosol
PPP3CA	Cytosol
PPP3CC	Cytosol
PPP3R1	Cytosol
PPP6C	Cytosol
PPP6R2	Cytosol
PPP6R3	Cytosol
PRDM11	Cytosol
PRDX2	Cytosol
PRDX5	Cytosol
PRIMPOL	Cytosol
PRKACA	Cytosol
PRKACB	Cytosol
PRKACG	Cytosol
PRKAG2	Cytosol
PRKAR1A	Cytosol
PRKAR2A	Cytosol
PRKAR2B	Cytosol
PRKCD	Cytosol
PRKCE	Cytosol
PRKCZ	Cytosol
PRKD3	Cytosol
PRMT10	Cytosol
PRMT2	Cytosol
PRMT7	Cytosol
PRMT8	Cytosol
PROC	Cytosol
PROCR	Cytosol
PROS1	Cytosol
PROSER2	Cytosol
PRPS1	Cytosol
PRPSAP1	Cytosol
PRPSAP2	Cytosol
PRR15	Cytosol
PRR15L	Cytosol
PRR5	Cytosol
PRRC1	Cytosol
PRRX2	Cytosol
PSD3	Cytosol
PSD4	Cytosol
PSKH1	Cytosol
PSMB1	Cytosol
PSMB10	Cytosol
PSMC6	Cytosol
PSMD10	Cytosol
PSMD4	Cytosol
PSMD5	Cytosol
PSMD6	Cytosol
PSME1	Cytosol
PSME2	Cytosol
PSMF1	Cytosol
PSMG2	Cytosol
PSPH	Cytosol
PSRC1	Cytosol
PSTK	Cytosol
PSTPIP2	Cytosol
PTAR1	Cytosol
PTEN	Cytosol
PTER	Cytosol
PTK6	Cytosol
PTPN14	Cytosol
PTPN18	Cytosol
PTPN6	Cytosol
PTS	Cytosol
PTTG1	Cytosol
PXK	Cytosol
PYCRL	Cytosol
PYGB	Cytosol
PYGM	Cytosol
PZP	Cytosol
QARS	Cytosol
QPRT	Cytosol
R3HCC1L	Cytosol
R3HDM1	Cytosol
R3HDM4	Cytosol
RAB37	Cytosol
RAB3GAP1	Cytosol
RAB3GAP2	Cytosol
RAB3IP	Cytosol
RAB40C	Cytosol
RABEP2	Cytosol
RAC1	Cytosol
RAD51C	Cytosol
RAE1	Cytosol
RALBP1	Cytosol
RALGAPA1	Cytosol
RALGAPB	Cytosol
RANBP10	Cytosol
RANBP17	Cytosol
RANBP9	Cytosol
RANGAP1	Cytosol
RAP1GAP2	Cytosol
RAPGEF1	Cytosol
RAPGEF2	Cytosol
RARG	Cytosol
RARS	Cytosol
RASA2	Cytosol
RASAL1	Cytosol
RASAL2	Cytosol
RASGRP1	Cytosol
RASSF1	Cytosol
RASSF7	Cytosol
RB1CC1	Cytosol
RBM38	Cytosol
RBP1	Cytosol
RBP4	Cytosol
RBP7	Cytosol
RBPMS	Cytosol
RCAN1	Cytosol
RCAN3	Cytosol
RCBTB1	Cytosol
RCCD1	Cytosol
RELA	Cytosol
REPS1	Cytosol
REPS2	Cytosol
RERG	Cytosol
RFK	Cytosol
RFX2	Cytosol
RGL2	Cytosol
RGP1	Cytosol
RGS10	Cytosol
RGS12	Cytosol
RGS3	Cytosol
RHOA	Cytosol
RHOBTB1	Cytosol
RHPN1	Cytosol
RHPN2	Cytosol
RIC8A	Cytosol
RIC8B	Cytosol
RILPL1	Cytosol
RIN1	Cytosol
RIN2	Cytosol
RIOK1	Cytosol
RIOK3	Cytosol
RIPK1	Cytosol
RIT1	Cytosol
RLTPR	Cytosol
RMI2	Cytosol
RMND5A	Cytosol
RMND5B	Cytosol
RNASE4	Cytosol
RNASEH2A	Cytosol
RNF135	Cytosol
RNF144B	Cytosol
RNF150	Cytosol
RNF166	Cytosol
RNF181	Cytosol
RNF187	Cytosol
RNF213	Cytosol
RNF31	Cytosol
RNF34	Cytosol
RNF41	Cytosol
RNF44	Cytosol
RNF7	Cytosol
RNH1	Cytosol
RNLS	Cytosol
RNPEPL1	Cytosol
RPAP1	Cytosol
RPAP2	Cytosol
RPAP3	Cytosol
RPIA	Cytosol
RPS6KA3	Cytosol
RPS6KB2	Cytosol
RPS6KC1	Cytosol
RPUSD1	Cytosol
RRAGD	Cytosol
RRN3	Cytosol
RRNAD1	Cytosol
RSU1	Cytosol
RTCA	Cytosol
RTL1	Cytosol
RTTN	Cytosol
RUFY1	Cytosol
RUNX2	Cytosol
RUVBL1	Cytosol
RUVBL2	Cytosol
RWDD3	Cytosol
S100A10	Cytosol
S100A11	Cytosol
S100A16	Cytosol
S100A2	Cytosol
S100A4	Cytosol
S100A9	Cytosol
SAC3D1	Cytosol
SACS	Cytosol
SAMD11	Cytosol
SAMD12	Cytosol
SAMD9	Cytosol
SAPCD2	Cytosol
SARS	Cytosol
SCIN	Cytosol
SCN7A	Cytosol
SCOC	Cytosol
SCRN2	Cytosol
SCYL2	Cytosol
SDCBP2	Cytosol
SDSL	Cytosol
SEC13	Cytosol
SEC14L1	Cytosol
SEC14L2	Cytosol
SEC23B	Cytosol
SEC24A	Cytosol
SEC24B	Cytosol
SEC24C	Cytosol
SEC31A	Cytosol
SEL1L3	Cytosol
SELENBP1	Cytosol
SEMA6A	Cytosol
SENP8	Cytosol
SEPHS2	Cytosol
SERF2	Cytosol
SERGEF	Cytosol
SERPINA10	Cytosol
SERPINA4	Cytosol
SERPINA6	Cytosol
SERPINA7	Cytosol
SERPINB5	Cytosol
SERPINB6	Cytosol
SERPINB9	Cytosol
SERPINC1	Cytosol
SERPIND1	Cytosol
SERPINF1	Cytosol
SERPING1	Cytosol
SESTD1	Cytosol
SETD3	Cytosol
SETD4	Cytosol
SETDB1	Cytosol
SFN	Cytosol
SGSM2	Cytosol
SH2B1	Cytosol
SH2B2	Cytosol
SH2D3A	Cytosol
SH3BGR	Cytosol
SH3BGRL	Cytosol
SH3BGRL2	Cytosol
SH3BGRL3	Cytosol
SH3BP5	Cytosol
SH3GLB1	Cytosol
SH3YL1	Cytosol
SHARPIN	Cytosol
SHB	Cytosol
SHC1	Cytosol
SHKBP1	Cytosol
SHMT1	Cytosol
SHROOM1	Cytosol
SIAH1	Cytosol
SIAH2	Cytosol
SIK1	Cytosol
SIK2	Cytosol
SIK3	Cytosol
SIKE1	Cytosol
SIPA1	Cytosol
SIRT2	Cytosol
SIRT5	Cytosol
SKAP2	Cytosol
SKP1	Cytosol
SLAIN2	Cytosol
SLC7A6OS	Cytosol
SLC9A3R1	Cytosol
SLPI	Cytosol
SMAD1	Cytosol
SMAD3	Cytosol
SMC2	Cytosol
SMC4	Cytosol
SMCR8	Cytosol
SMG1	Cytosol
SMG5	Cytosol
SMG7	Cytosol
SMG9	Cytosol
SMIM8	Cytosol
SMUG1	Cytosol
SMURF1	Cytosol
SMYD3	Cytosol
SMYD4	Cytosol
SNAPIN	Cytosol
SND1	Cytosol
SNRK	Cytosol
SNRNP25	Cytosol
SNX10	Cytosol
SNX12	Cytosol
SNX17	Cytosol
SNX18	Cytosol
SNX24	Cytosol
SNX29	Cytosol
SNX33	Cytosol
SNX8	Cytosol
SOCS2	Cytosol
SOCS6	Cytosol
SORBS1	Cytosol
SOS2	Cytosol
SOX18	Cytosol
SP140L	Cytosol
SPAG1	Cytosol
SPAG5	Cytosol
SPAST	Cytosol
SPATA2	Cytosol
SPATA2L	Cytosol
SPATA33	Cytosol
SPDL1	Cytosol
SPECC1L	Cytosol
SPEF2	Cytosol
SPG11	Cytosol
SPIN3	Cytosol
SPIRE2	Cytosol
SPRR3	Cytosol
SPSB2	Cytosol
SPTA1	Cytosol
SRP19	Cytosol
SRP54	Cytosol
SRRD	Cytosol
SSH2	Cytosol
SSSCA1	Cytosol
STAM	Cytosol
STAM2	Cytosol
STAMBPL1	Cytosol
STAP2	Cytosol
STARD10	Cytosol
STAT2	Cytosol
STIL	Cytosol
STK10	Cytosol
STK11	Cytosol
STK17A	Cytosol
STK17B	Cytosol
STK25	Cytosol
STK32C	Cytosol
STK40	Cytosol
STOX2	Cytosol
STRA13	Cytosol
STRADA	Cytosol
STRIP1	Cytosol
STRIP2	Cytosol
STRN3	Cytosol
STUB1	Cytosol
STX1A	Cytosol
STXBP1	Cytosol
STXBP2	Cytosol
STXBP4	Cytosol
STXBP5	Cytosol
STYX	Cytosol
SUFU	Cytosol
SULT1A1	Cytosol
SWSAP1	Cytosol
SYNJ2	Cytosol
SZT2	Cytosol
TAB3	Cytosol
TAF9	Cytosol
TAGLN3	Cytosol
TANC2	Cytosol
TAOK1	Cytosol
TAOK3	Cytosol
TARSL2	Cytosol
TBC1D10B	Cytosol
TBC1D14	Cytosol
TBC1D15	Cytosol
TBC1D21	Cytosol
TBC1D22B	Cytosol
TBC1D23	Cytosol
TBC1D24	Cytosol
TBC1D25	Cytosol
TBC1D4	Cytosol
TBC1D8	Cytosol
TBC1D9	Cytosol
TBCA	Cytosol
TBCK	Cytosol
TBKBP1	Cytosol
TCEANC	Cytosol
TCEB2	Cytosol
TCF4	Cytosol
TCFL5	Cytosol
TCHP	Cytosol
TCP11L1	Cytosol
TDRD7	Cytosol
TECPR1	Cytosol
TEN1	Cytosol
TESK2	Cytosol
TEX9	Cytosol
TFDP1	Cytosol
TFE3	Cytosol
TFEB	Cytosol
TFF3	Cytosol
TGDS	Cytosol
TGM3	Cytosol
TGS1	Cytosol
THBS4	Cytosol
THOC3	Cytosol
TIFA	Cytosol
TJP2	Cytosol
TJP3	Cytosol
TKT	Cytosol
TKTL2	Cytosol
TLDC1	Cytosol
TLE2	Cytosol
TLN2	Cytosol
TM2D2	Cytosol
TMA7	Cytosol
TMCO4	Cytosol
TMCO6	Cytosol
TMED8	Cytosol
TMOD1	Cytosol
TMOD2	Cytosol
TMOD3	Cytosol
TMSB10	Cytosol
TMSB4X	Cytosol
TNFAIP1	Cytosol
TNFAIP2	Cytosol
TNFAIP8	Cytosol
TNIK	Cytosol
TNIP2	Cytosol
TNK1	Cytosol
TNK2	Cytosol
TNKS1BP1	Cytosol
TNKS2	Cytosol
TNPO1	Cytosol
TNPO2	Cytosol
TNPO3	Cytosol
TNRC6B	Cytosol
TNRC6C	Cytosol
TNS3	Cytosol
TOB1	Cytosol
TOM1	Cytosol
TOM1L2	Cytosol
TP53BP2	Cytosol
TPD52L1	Cytosol
TPK1	Cytosol
TPPP	Cytosol
TPPP3	Cytosol
TPRKB	Cytosol
TRADD	Cytosol
TRAF3	Cytosol
TRAF3IP2	Cytosol
TRAF4	Cytosol
TRAF5	Cytosol
TRAF6	Cytosol
TRAF7	Cytosol
TRAK2	Cytosol
TRAPPC1	Cytosol
TRAPPC10	Cytosol
TRAPPC12	Cytosol
TRAPPC13	Cytosol
TRAPPC5	Cytosol
TRAPPC6A	Cytosol
TRAPPC6B	Cytosol
TRIM16L	Cytosol
TRIM23	Cytosol
TRIM25	Cytosol
TRIM3	Cytosol
TRIM37	Cytosol
TRIM59	Cytosol
TRIM62	Cytosol
TRIOBP	Cytosol
TRIP13	Cytosol
TRIP4	Cytosol
TRMT11	Cytosol
TRMT112	Cytosol
TRMT44	Cytosol
TRNT1	Cytosol
TROAP	Cytosol
TROVE2	Cytosol
TSC22D3	Cytosol
TSC22D4	Cytosol
TSN	Cytosol
TSPYL2	Cytosol
TSPYL4	Cytosol
TSR2	Cytosol
TSR3	Cytosol
TSSC1	Cytosol
TTC21B	Cytosol
TTC28	Cytosol
TTC30A	Cytosol
TTC30B	Cytosol
TTC38	Cytosol
TTC39A	Cytosol
TTC39B	Cytosol
TTC39C	Cytosol
TTC9	Cytosol
TTK	Cytosol
TTPAL	Cytosol
TUBAL3	Cytosol
TUBB1	Cytosol
TUBB2A	Cytosol
TUBB8	Cytosol
TUBD1	Cytosol
TUBGCP3	Cytosol
TULP4	Cytosol
TUSC2	Cytosol
TWF1	Cytosol
TXN	Cytosol
TXNDC17	Cytosol
TXNRD3	Cytosol
TYMS	Cytosol
TYW3	Cytosol
UACA	Cytosol
UBA3	Cytosol
UBA5	Cytosol
UBALD1	Cytosol
UBALD2	Cytosol
UBAP2L	Cytosol
UBE2D3	Cytosol
UBE2D4	Cytosol
UBE2E1	Cytosol
UBE2E3	Cytosol
UBE2F	Cytosol
UBE2I	Cytosol
UBE2N	Cytosol
UBE2Q2	Cytosol
UBE2S	Cytosol
UBE2V2	Cytosol
UBE3C	Cytosol
UBE3D	Cytosol
UBE4B	Cytosol
UBL4A	Cytosol
UBL5	Cytosol
UBQLN2	Cytosol
UBQLN4	Cytosol
UBR2	Cytosol
UBXN2A	Cytosol
UBXN6	Cytosol
UCK1	Cytosol
UCKL1	Cytosol
UFC1	Cytosol
UFM1	Cytosol
UFSP1	Cytosol
UGT2B28	Cytosol
UHRF1BP1L	Cytosol
ULK1	Cytosol
UMPS	Cytosol
UNC45A	Cytosol
UNKL	Cytosol
UPF2	Cytosol
URM1	Cytosol
USO1	Cytosol
USP14	Cytosol
USP16	Cytosol
USP18	Cytosol
USP19	Cytosol
USP27X	Cytosol
USP34	Cytosol
USP35	Cytosol
USP38	Cytosol
USP53	Cytosol
USP6	Cytosol
UVRAG	Cytosol
UXT	Cytosol
VAC14	Cytosol
WASF1	Cytosol
WASF2	Cytosol
WASF3	Cytosol
VASH1	Cytosol
WASL	Cytosol
VAT1	Cytosol
VAT1L	Cytosol
VAV2	Cytosol
VAV3	Cytosol
WBP2	Cytosol
WDFY2	Cytosol
WDR13	Cytosol
WDR19	Cytosol
WDR26	Cytosol
WDR35	Cytosol
WDR45B	Cytosol
WDR47	Cytosol
WDR54	Cytosol
WDR59	Cytosol
WDR73	Cytosol
WDR91	Cytosol
WHAMM	Cytosol
VIL1	Cytosol
WIPF1	Cytosol
WIPF2	Cytosol
WIPI1	Cytosol
VIPR1	Cytosol
WNK2	Cytosol
VPS13D	Cytosol
VPS26B	Cytosol
VPS28	Cytosol
VPS29	Cytosol
VPS36	Cytosol
VPS37A	Cytosol
VPS37C	Cytosol
VPS37D	Cytosol
VPS39	Cytosol
VPS51	Cytosol
VPS53	Cytosol
VPS54	Cytosol
VPS8	Cytosol
VPS9D1	Cytosol
WRAP53	Cytosol
WRAP73	Cytosol
WSB1	Cytosol
WSB2	Cytosol
WWC1	Cytosol
XPO1	Cytosol
XPO4	Cytosol
XPO6	Cytosol
XPO7	Cytosol
XPOT	Cytosol
XRCC3	Cytosol
XYLB	Cytosol
YDJC	Cytosol
YPEL5	Cytosol
YRDC	Cytosol
YTHDF2	Cytosol
ZC2HC1A	Cytosol
ZC3H12C	Cytosol
ZC3HAV1L	Cytosol
ZCCHC14	Cytosol
ZCCHC2	Cytosol
ZDHHC23	Cytosol
ZER1	Cytosol
ZFAND2A	Cytosol
ZFAND6	Cytosol
ZFP36L2	Cytosol
ZFYVE16	Cytosol
ZFYVE20	Cytosol
ZFYVE21	Cytosol
ZFYVE26	Cytosol
ZFYVE28	Cytosol
ZFYVE9	Cytosol
ZKSCAN3	Cytosol
ZMYM5	Cytosol
ZMYND19	Cytosol
ZNF121	Cytosol
ZNF283	Cytosol
ZNF330	Cytosol
ZNF35	Cytosol
ZNF415	Cytosol
ZNF449	Cytosol
ZNF550	Cytosol
ZNF598	Cytosol
ZNF613	Cytosol
ZNF706	Cytosol
ZNF720	Cytosol
ZNF726	Cytosol
ZNF766	Cytosol
ZNF81	Cytosol
ZNF85	Cytosol
ZNF852	Cytosol
ZNF891	Cytosol
ZNFX1	Cytosol
ZNRF2	Cytosol
ZSWIM6	Cytosol
ZSWIM7	Cytosol
ZUFSP	Cytosol
ZWILCH	Cytosol
ACAD8	Mitochondria
ACADSB	Mitochondria
ACAT1	Mitochondria
AK3	Mitochondria
ALDH18A1	Mitochondria
ALDH1B1	Mitochondria
ALDH5A1	Mitochondria
ALDH6A1	Mitochondria
CLPX	Mitochondria
ECHS1	Mitochondria
FXN	Mitochondria
GRPEL1	Mitochondria
HIBADH	Mitochondria
HMGCL	Mitochondria
HSD17B10	Mitochondria
HSPA9	Mitochondria
HSPD1	Mitochondria
IBA57	Mitochondria
IDH2	Mitochondria
IVD	Mitochondria
LYRM2	Mitochondria
LYRM5	Mitochondria
NADK2	Mitochondria
NARS2	Mitochondria
NFU1	Mitochondria
SUCLG2	Mitochondria
THEM4	Mitochondria
YARS2	Mitochondria
MARC1	Mitochondria
MARCH5	Mitochondria
ACAD10	Mitochondria
ADCK5	Mitochondria
APOC3	Mitochondria
ARC	Mitochondria
ARMC1	Mitochondria
ARMCX1	Mitochondria
ARMCX2	Mitochondria
ARMCX6	Mitochondria
